tarih,ilce,bildirimsiz_sum,bildirimli_sum,t_2m:C,effective_cloud_cover:p,global_rad:W,relative_humidity_2m:p,wind_dir_10m:d,wind_speed_10m:ms,prob_precip_1h:p,t_apparent:C,Tatil,tarih1
2021-08-28,izmir-aliaga,9,1,24.3,0.0,0.0,73.2,83.0,0.6,1.0,26.1,0,08-28
2021-08-29,izmir-aliaga,6,0,23.1,0.2,0.0,94.2,200.6,1.3,1.0,26.4,0,08-29
2021-08-30,izmir-aliaga,3,0,23.9,0.0,0.0,79.4,174.8,0.6,1.0,26.3,1,08-30
2021-08-31,izmir-aliaga,1,0,25.0,0.0,0.0,76.6,54.7,1.0,1.0,26.9,0,08-31
2021-09-01,izmir-aliaga,4,0,25.0,0.0,0.0,66.8,37.5,4.2,1.0,25.2,0,09-01
2021-09-02,izmir-aliaga,6,0,24.6,0.8,0.0,59.3,43.0,6.0,1.0,23.7,0,09-02
2021-09-03,izmir-aliaga,1,0,22.3,0.0,0.0,54.1,25.3,5.6,1.0,20.4,0,09-03
2021-09-04,izmir-aliaga,2,0,20.9,0.0,0.0,58.1,41.0,6.7,1.0,19.0,0,09-04
2021-09-05,izmir-aliaga,10,3,21.2,17.6,0.0,61.8,34.8,5.7,1.0,19.9,0,09-05
2021-09-06,izmir-aliaga,5,0,21.5,0.6,0.0,64.1,26.0,5.7,1.0,20.5,0,09-06
2021-09-07,izmir-aliaga,7,0,21.4,54.9,0.0,66.8,48.6,11.7,22.1,19.9,0,09-07
2021-09-08,izmir-aliaga,6,0,20.9,24.6,0.0,59.5,54.8,8.2,1.0,18.9,0,09-08
2021-09-09,izmir-aliaga,3,0,21.5,2.1,0.0,60.7,68.1,4.6,1.0,20.3,0,09-09
2021-09-10,izmir-aliaga,5,0,21.3,0.2,0.0,70.1,37.2,3.0,1.0,21.4,0,09-10
2021-09-11,izmir-aliaga,6,0,20.7,2.8,0.0,69.1,25.9,3.7,1.0,20.4,0,09-11
2021-09-13,izmir-aliaga,7,1,21.3,1.0,0.0,54.7,50.2,4.7,1.0,19.5,0,09-13
2021-09-14,izmir-aliaga,3,1,22.3,48.2,0.0,61.7,60.6,5.9,1.0,21.2,0,09-14
2021-09-15,izmir-aliaga,3,0,21.9,39.4,0.0,67.3,16.1,4.8,1.0,21.4,0,09-15
2021-09-16,izmir-aliaga,4,0,21.5,47.3,0.0,58.2,37.8,2.5,1.0,20.6,0,09-16
2021-09-17,izmir-aliaga,6,1,22.2,0.0,0.0,58.6,57.1,4.2,1.0,21.0,0,09-17
2021-09-18,izmir-aliaga,1,0,23.7,4.6,0.0,53.1,202.7,0.9,1.0,23.2,0,09-18
2021-09-19,izmir-aliaga,2,0,24.7,0.6,0.0,61.7,167.3,1.1,1.0,25.1,0,09-19
2021-09-20,izmir-aliaga,0,2,24.6,3.8,0.0,63.1,175.3,3.4,1.0,24.5,0,09-20
2021-09-21,izmir-aliaga,7,0,23.6,0.0,0.0,75.1,183.4,2.5,1.0,24.7,0,09-21
2021-09-22,izmir-aliaga,4,0,20.1,0.0,0.0,70.2,51.9,6.7,1.0,19.3,0,09-22
2021-09-23,izmir-aliaga,1,0,19.7,75.7,0.0,57.8,38.7,4.0,1.0,18.1,0,09-23
2021-09-24,izmir-aliaga,1,0,14.8,0.0,0.0,72.1,40.0,5.9,1.0,14.0,0,09-24
2021-09-25,izmir-aliaga,4,2,17.4,0.0,0.0,72.7,358.1,2.0,1.0,17.5,0,09-25
2021-09-26,izmir-aliaga,2,1,21.4,0.0,0.0,52.0,49.8,4.5,1.0,19.3,0,09-26
2021-09-27,izmir-aliaga,0,2,20.7,0.0,0.0,53.0,32.9,2.8,1.0,19.1,0,09-27
2021-09-28,izmir-aliaga,1,1,19.9,0.0,0.0,63.4,28.0,3.0,1.0,19.0,0,09-28
2021-09-29,izmir-aliaga,5,0,18.8,35.9,0.0,65.1,36.6,4.6,1.0,17.7,0,09-29
2021-09-30,izmir-aliaga,12,3,17.6,4.6,0.0,72.1,30.5,6.1,1.0,16.7,0,09-30
2021-10-01,izmir-aliaga,8,0,17.4,0.8,0.0,64.4,44.1,9.5,1.0,15.5,0,10-01
2021-10-02,izmir-aliaga,5,0,16.3,3.5,0.0,75.8,46.4,8.2,1.0,15.4,0,10-02
2021-10-03,izmir-aliaga,5,0,16.3,0.8,0.0,77.5,42.2,7.2,1.0,15.6,0,10-03
2021-10-04,izmir-aliaga,3,1,16.3,13.1,0.0,68.1,30.8,4.7,1.0,15.3,0,10-04
2021-10-05,izmir-aliaga,11,1,16.3,0.0,0.0,66.7,35.8,5.4,1.0,15.2,0,10-05
2021-10-06,izmir-aliaga,5,0,15.7,0.0,0.0,72.0,36.0,5.3,1.0,14.9,0,10-06
2021-10-07,izmir-aliaga,8,0,15.5,0.0,0.0,74.0,50.7,5.6,1.0,14.8,0,10-07
2021-10-08,izmir-aliaga,5,0,17.1,27.6,0.0,70.8,62.2,4.6,1.0,16.4,0,10-08
2021-10-09,izmir-aliaga,6,1,18.1,54.4,0.0,81.6,55.8,1.6,1.0,19.2,0,10-09
2021-10-10,izmir-aliaga,6,3,18.2,35.1,0.0,78.3,55.4,4.0,1.0,18.3,0,10-10
2021-10-11,izmir-aliaga,3,3,17.9,3.1,0.0,83.2,48.9,3.2,1.0,18.5,0,10-11
2021-10-12,izmir-aliaga,3,0,19.9,5.5,0.0,70.4,182.1,3.6,1.0,19.6,0,10-12
2021-10-13,izmir-aliaga,11,1,15.1,47.8,0.0,95.6,184.5,3.2,1.0,15.9,0,10-13
2021-10-14,izmir-aliaga,8,0,16.0,13.7,0.0,75.5,60.1,2.1,1.0,16.1,0,10-14
2021-10-15,izmir-aliaga,14,0,18.6,82.4,0.0,80.3,198.8,1.2,1.0,20.0,0,10-15
2021-10-16,izmir-aliaga,5,1,16.4,50.4,0.0,92.8,79.6,2.6,1.0,17.5,0,10-16
2021-10-17,izmir-aliaga,1,0,14.8,5.0,0.0,97.0,123.5,1.5,1.0,16.0,0,10-17
2021-10-18,izmir-aliaga,5,0,15.6,17.6,0.0,84.7,50.4,4.7,1.0,15.6,0,10-18
2021-10-19,izmir-aliaga,3,0,14.9,21.6,0.0,83.6,39.9,4.9,1.0,14.7,0,10-19
2021-10-20,izmir-aliaga,6,0,14.8,16.0,0.0,81.2,38.9,5.2,1.0,14.5,0,10-20
2021-10-22,izmir-aliaga,6,0,13.3,28.0,0.0,91.8,154.4,1.5,1.0,13.9,0,10-22
2021-10-23,izmir-aliaga,2,0,15.4,0.0,0.0,80.4,157.6,2.6,1.0,15.6,0,10-23
2021-10-24,izmir-aliaga,13,3,16.6,0.0,0.0,91.0,106.8,0.9,1.0,18.4,0,10-24
2021-10-25,izmir-aliaga,9,0,14.4,54.7,0.0,75.0,49.7,8.4,1.0,13.5,0,10-25
2021-10-26,izmir-aliaga,4,0,12.8,0.0,0.0,66.5,50.8,7.9,1.0,11.9,0,10-26
2021-10-27,izmir-aliaga,5,0,13.1,0.0,0.0,70.0,56.4,4.9,1.0,12.5,0,10-27
2021-10-28,izmir-aliaga,2,0,14.2,18.7,0.0,79.9,56.5,6.9,1.0,13.6,0,10-28
2021-10-29,izmir-aliaga,4,0,13.3,3.6,0.0,77.7,53.4,6.3,1.0,12.8,1,10-29
2021-10-30,izmir-aliaga,5,0,13.6,0.0,0.0,75.8,55.4,4.8,1.0,13.1,0,10-30
2021-10-31,izmir-aliaga,2,0,14.9,16.1,0.0,76.9,62.2,4.1,1.0,14.5,0,10-31
2021-11-01,izmir-aliaga,4,1,15.6,100.0,0.0,89.9,39.5,2.9,48.3,16.3,0,11-01
2021-11-02,izmir-aliaga,5,0,14.4,47.6,0.0,92.5,115.1,0.6,1.0,15.7,0,11-02
2021-11-03,izmir-aliaga,6,0,17.7,93.6,0.0,81.1,172.7,6.9,1.0,17.4,0,11-03
2021-11-04,izmir-aliaga,2,0,17.7,6.9,0.0,93.5,150.5,2.0,1.0,19.4,0,11-04
2021-11-05,izmir-aliaga,7,0,17.5,46.0,0.0,90.2,136.7,1.0,1.0,19.5,0,11-05
2021-11-06,izmir-aliaga,1,0,17.6,18.0,0.0,94.2,41.6,0.8,1.0,20.0,0,11-06
2021-11-07,izmir-aliaga,7,1,18.2,52.1,0.0,73.4,54.5,4.2,1.0,17.8,0,11-07
2021-11-08,izmir-aliaga,10,0,15.9,40.2,0.0,85.0,70.6,2.6,1.0,16.4,0,11-08
2021-11-09,izmir-aliaga,5,2,15.2,0.0,0.0,92.6,153.4,1.7,1.0,16.3,0,11-09
2021-11-10,izmir-aliaga,8,1,16.2,66.3,0.0,80.9,46.0,7.7,1.0,15.7,0,11-10
2021-11-11,izmir-aliaga,1,0,10.5,48.8,0.0,67.3,42.2,9.4,1.0,10.3,0,11-11
2021-11-12,izmir-aliaga,4,0,11.3,23.0,0.0,62.7,46.8,4.5,1.0,10.9,0,11-12
2021-11-13,izmir-aliaga,2,0,10.5,4.5,0.0,68.1,78.0,2.5,1.0,10.4,0,11-13
2021-11-14,izmir-aliaga,3,0,13.1,58.4,0.0,89.6,134.3,1.4,1.0,13.6,0,11-14
2021-11-15,izmir-aliaga,2,0,13.4,41.2,0.0,92.3,63.2,1.7,1.0,13.9,0,11-15
2021-11-16,izmir-aliaga,2,0,13.0,64.8,0.0,77.8,54.6,6.0,1.0,12.5,0,11-16
2021-11-17,izmir-aliaga,1,0,12.2,31.5,0.0,78.9,52.7,5.0,1.0,11.9,0,11-17
2021-11-18,izmir-aliaga,2,0,11.6,12.2,0.0,82.5,52.5,3.2,1.0,11.5,0,11-18
2021-11-19,izmir-aliaga,2,3,11.9,46.2,0.0,78.0,46.9,4.5,1.0,11.6,0,11-19
2021-11-20,izmir-aliaga,3,0,10.0,32.4,0.0,78.9,23.2,6.2,1.0,10.0,0,11-20
2021-11-21,izmir-aliaga,0,3,10.6,0.0,0.0,68.9,43.8,5.5,1.0,10.4,0,11-21
2021-11-22,izmir-aliaga,4,0,10.1,0.0,0.0,78.4,129.5,2.2,1.0,10.1,0,11-22
2021-11-23,izmir-aliaga,8,0,14.5,13.9,0.0,77.4,150.1,3.5,1.0,14.3,0,11-23
2021-11-24,izmir-aliaga,8,0,15.1,100.0,0.0,92.8,138.0,1.7,7.2,16.2,0,11-24
2021-11-25,izmir-aliaga,1,0,11.2,61.3,0.0,75.5,39.4,7.6,1.0,10.9,0,11-25
2021-11-26,izmir-aliaga,12,0,10.1,3.0,0.0,88.5,60.4,2.6,1.0,10.1,0,11-26
2021-11-27,izmir-aliaga,8,1,16.4,99.9,0.0,88.2,191.6,6.9,1.0,16.4,0,11-27
2021-11-28,izmir-aliaga,7,0,16.6,100.0,0.0,82.9,138.0,2.5,1.0,17.2,0,11-28
2021-11-29,izmir-aliaga,31,0,17.9,3.1,0.0,54.7,171.5,7.6,1.0,15.5,0,11-29
2021-11-30,izmir-aliaga,18,0,16.0,2.1,0.0,72.4,199.8,7.1,1.0,15.0,0,11-30
2021-12-01,izmir-aliaga,18,0,11.2,35.3,0.0,71.7,324.7,2.8,1.0,11.0,0,12-01
2021-12-02,izmir-aliaga,3,0,9.6,0.0,0.0,71.4,153.6,3.2,1.0,8.0,0,12-02
2021-12-03,izmir-aliaga,9,2,13.0,55.4,0.0,89.5,168.0,5.5,1.0,13.0,0,12-03
2021-12-04,izmir-aliaga,4,0,14.7,81.0,0.0,84.0,156.3,6.2,1.0,14.4,0,12-04
2021-12-05,izmir-aliaga,1,0,12.5,99.1,0.0,84.6,111.4,4.1,1.0,12.4,0,12-05
2021-12-06,izmir-aliaga,1,1,14.2,54.7,0.0,89.8,169.7,3.5,1.0,14.5,0,12-06
2021-12-07,izmir-aliaga,5,5,14.5,96.6,0.0,85.6,173.3,4.2,1.0,14.6,0,12-07
2021-12-08,izmir-aliaga,4,0,11.3,73.5,0.0,87.8,158.6,4.9,70.2,11.2,0,12-08
2021-12-09,izmir-aliaga,3,1,12.1,99.8,0.0,86.0,233.7,2.4,1.0,12.2,0,12-09
2021-12-10,izmir-aliaga,10,0,14.4,12.8,0.0,74.1,148.1,5.2,1.0,13.8,0,12-10
2021-12-11,izmir-aliaga,3,0,12.3,23.5,0.0,87.8,161.8,5.9,1.0,12.1,0,12-11
2021-12-12,izmir-aliaga,9,0,16.3,77.3,0.0,73.1,155.5,6.8,1.0,15.4,0,12-12
2021-12-14,izmir-aliaga,3,0,10.7,51.7,0.0,93.6,133.8,1.3,1.0,10.8,0,12-14
2021-12-15,izmir-aliaga,4,0,11.8,98.4,0.0,81.9,50.6,7.8,1.0,11.5,0,12-15
2021-12-16,izmir-aliaga,3,0,7.1,27.7,0.0,79.6,29.1,5.7,1.0,3.6,0,12-16
2021-12-17,izmir-aliaga,3,0,5.7,39.8,0.0,83.8,32.2,3.7,1.0,2.8,0,12-17
2021-12-18,izmir-aliaga,7,2,7.1,100.0,0.0,80.5,44.8,3.1,32.4,5.0,0,12-18
2021-12-19,izmir-aliaga,15,6,6.6,96.4,0.0,78.6,33.5,11.3,1.0,1.4,0,12-19
2021-12-20,izmir-aliaga,5,0,5.5,10.2,0.0,78.9,30.0,3.8,1.0,2.5,0,12-20
2021-12-21,izmir-aliaga,4,0,6.6,33.9,0.0,89.3,6.4,2.0,1.0,5.2,0,12-21
2021-12-22,izmir-aliaga,3,0,4.7,0.0,0.0,68.3,63.8,4.5,1.0,1.2,0,12-22
2021-12-24,izmir-aliaga,1,0,2.6,0.0,0.0,78.3,66.3,2.9,1.0,-0.3,0,12-24
2021-12-25,izmir-aliaga,2,0,5.0,7.8,0.0,67.5,130.6,4.5,1.0,1.6,0,12-25
2021-12-26,izmir-aliaga,3,0,10.1,31.6,0.0,80.9,141.9,4.8,1.0,10.1,0,12-26
2021-12-27,izmir-aliaga,3,0,12.6,43.4,0.0,88.5,159.7,5.4,1.0,12.5,0,12-27
2021-12-28,izmir-aliaga,2,0,13.7,50.4,0.0,76.1,170.0,5.6,1.0,13.1,0,12-28
2021-12-29,izmir-aliaga,3,0,13.4,77.4,0.0,70.1,132.0,3.3,73.8,12.9,0,12-29
2021-12-30,izmir-aliaga,5,0,12.7,98.9,0.0,80.5,146.5,3.0,94.0,12.7,0,12-30
2021-12-31,izmir-aliaga,7,1,11.8,48.7,0.0,83.0,46.3,8.1,1.0,11.4,0,12-31
2022-01-01,izmir-aliaga,5,0,9.2,25.1,0.0,87.3,29.3,3.9,1.0,7.0,1,01-01
2022-01-02,izmir-aliaga,2,0,9.9,0.6,0.0,88.1,34.4,1.9,1.0,9.1,0,01-02
2022-01-03,izmir-aliaga,3,0,10.3,0.0,0.0,83.2,42.3,4.4,1.0,10.3,0,01-03
2022-01-04,izmir-aliaga,15,1,10.8,37.9,0.0,70.5,147.4,3.6,1.0,10.7,0,01-04
2022-01-05,izmir-aliaga,4,0,12.8,39.6,0.0,90.5,149.9,3.3,1.0,13.0,0,01-05
2022-01-06,izmir-aliaga,5,2,15.5,49.3,0.0,82.9,180.7,6.3,1.0,15.2,0,01-06
2022-01-07,izmir-aliaga,8,0,13.4,69.4,0.0,88.1,162.0,2.4,1.0,13.7,0,01-07
2022-01-08,izmir-aliaga,3,1,11.3,60.8,0.0,93.3,104.2,1.8,1.0,11.5,0,01-08
2022-01-09,izmir-aliaga,2,0,10.7,99.9,0.0,93.4,109.7,1.7,25.2,10.8,0,01-09
2022-01-10,izmir-aliaga,4,0,10.8,100.0,0.0,72.4,105.5,2.2,1.0,10.7,0,01-10
2022-01-11,izmir-aliaga,4,1,10.9,78.8,0.0,76.9,96.2,3.7,1.0,10.8,0,01-11
2022-01-12,izmir-aliaga,4,0,11.1,99.2,0.0,87.6,60.7,2.7,22.9,11.1,0,01-12
2022-01-13,izmir-aliaga,23,0,3.9,89.9,0.0,74.1,42.4,12.1,1.0,-2.4,0,01-13
2022-01-14,izmir-aliaga,5,0,2.3,22.7,0.0,72.5,31.5,7.8,1.0,-3.3,0,01-14
2022-01-15,izmir-aliaga,5,0,4.1,0.0,0.0,73.0,48.7,2.3,1.0,2.0,0,01-15
2022-01-16,izmir-aliaga,2,3,4.3,0.0,0.0,72.7,44.6,4.1,1.0,0.9,0,01-16
2022-01-17,izmir-aliaga,3,0,3.0,0.0,0.0,76.4,56.3,2.8,1.0,0.2,0,01-17
2022-01-18,izmir-aliaga,4,1,8.5,89.5,0.0,72.4,178.1,4.3,1.0,6.0,0,01-18
2022-01-19,izmir-aliaga,1,0,3.1,2.8,0.0,64.1,56.5,3.7,1.0,-0.3,0,01-19
2022-01-20,izmir-aliaga,2,0,1.5,0.0,0.0,63.0,86.1,3.1,1.0,-1.8,0,01-20
2022-01-21,izmir-aliaga,7,0,7.8,96.6,0.0,62.5,151.4,5.1,1.0,4.8,0,01-21
2022-01-22,izmir-aliaga,5,0,10.3,56.4,0.0,95.1,135.9,2.2,1.0,10.3,0,01-22
2022-01-23,izmir-aliaga,4,4,0.5,0.2,0.0,66.6,40.1,4.3,1.0,-3.8,0,01-23
2022-01-24,izmir-aliaga,7,0,0.1,32.2,0.0,66.6,74.1,5.1,1.0,-4.8,0,01-24
2022-01-25,izmir-aliaga,10,0,2.1,100.0,0.0,74.9,48.3,10.8,1.0,-4.5,0,01-25
2022-01-26,izmir-aliaga,5,0,0.7,39.8,0.0,78.8,30.1,6.6,1.0,-4.8,0,01-26
2022-01-27,izmir-aliaga,3,0,0.6,14.6,0.0,66.9,44.9,3.4,1.0,-3.1,0,01-27
2022-01-28,izmir-aliaga,2,1,3.7,4.2,0.0,69.0,78.5,3.2,1.0,0.8,0,01-28
2022-01-29,izmir-aliaga,1,1,5.0,40.5,0.0,74.8,119.6,3.4,1.0,2.2,0,01-29
2022-01-31,izmir-aliaga,4,0,7.6,81.2,0.0,85.4,176.4,1.6,1.0,6.8,0,01-31
2022-02-01,izmir-aliaga,4,0,6.2,50.0,0.0,68.2,129.7,3.4,1.0,3.7,0,02-01
2022-02-02,izmir-aliaga,11,0,11.6,91.7,0.0,87.1,161.6,5.5,1.0,11.5,0,02-02
2022-02-03,izmir-aliaga,4,0,10.9,94.6,0.0,84.2,157.0,5.3,55.8,10.7,0,02-03
2022-02-04,izmir-aliaga,3,2,6.4,100.0,0.0,76.7,36.9,8.6,1.0,1.7,0,02-04
2022-02-05,izmir-aliaga,3,0,3.6,0.6,0.0,77.1,54.9,3.3,1.0,0.6,0,02-05
2022-02-06,izmir-aliaga,4,2,6.2,21.6,0.0,73.0,94.7,1.6,1.0,5.1,0,02-06
2022-02-07,izmir-aliaga,6,5,7.0,5.3,0.0,83.3,92.3,1.4,1.0,6.4,0,02-07
2022-02-08,izmir-aliaga,5,0,13.0,87.8,0.0,88.6,193.4,7.6,36.9,12.7,0,02-08
2022-02-09,izmir-aliaga,4,0,6.2,99.9,0.0,71.9,10.5,8.3,1.0,1.6,0,02-09
2022-02-10,izmir-aliaga,5,3,4.5,29.2,0.0,72.4,27.8,3.6,1.0,1.5,0,02-10
2022-02-11,izmir-aliaga,8,1,5.7,0.0,0.0,73.5,51.8,4.2,1.0,2.7,0,02-11
2022-02-12,izmir-aliaga,9,0,8.1,0.0,0.0,82.9,148.7,2.2,1.0,6.8,0,02-12
2022-02-13,izmir-aliaga,1,0,9.6,50.0,0.0,78.7,48.9,5.2,1.0,7.0,0,02-13
2022-02-14,izmir-aliaga,3,0,6.5,33.3,0.0,83.4,29.9,4.5,1.0,3.4,0,02-14
2022-02-16,izmir-aliaga,1,0,6.8,4.3,0.0,84.9,82.0,1.5,1.0,6.0,0,02-16
2022-02-17,izmir-aliaga,2,0,8.1,52.1,0.0,76.7,133.5,2.0,1.0,7.0,0,02-17
2022-02-18,izmir-aliaga,4,2,10.7,43.5,0.0,81.0,170.0,2.7,1.0,10.7,0,02-18
2022-02-19,izmir-aliaga,2,0,9.5,0.0,0.0,57.9,61.5,5.0,1.0,6.9,0,02-19
2022-02-20,izmir-aliaga,1,0,8.2,28.9,0.0,72.7,113.3,1.8,1.0,7.2,0,02-20
2022-02-21,izmir-aliaga,3,0,12.8,100.0,0.0,80.3,151.0,3.3,1.0,12.7,0,02-21
2022-02-22,izmir-aliaga,4,1,13.6,84.5,0.0,90.9,167.9,4.8,1.0,13.6,0,02-22
2022-02-23,izmir-aliaga,2,1,12.9,98.6,0.0,86.3,120.6,3.9,72.9,12.9,0,02-23
2022-02-24,izmir-aliaga,8,2,10.0,86.4,0.0,86.1,49.6,6.8,1.0,6.9,0,02-24
2022-02-25,izmir-aliaga,5,0,8.1,99.9,0.0,74.9,22.9,7.3,1.0,4.4,0,02-25
2022-02-26,izmir-aliaga,1,0,6.4,7.0,0.0,72.8,39.6,3.3,1.0,4.0,0,02-26
2022-02-27,izmir-aliaga,5,2,9.6,98.7,0.0,70.1,55.6,3.7,1.0,7.7,0,02-27
2022-02-28,izmir-aliaga,5,0,11.2,44.6,0.0,87.9,219.1,3.4,1.0,11.1,0,02-28
2022-03-01,izmir-aliaga,1,0,6.5,52.2,0.0,82.2,52.3,5.3,1.0,3.0,0,03-01
2022-03-02,izmir-aliaga,13,0,4.5,4.0,0.0,78.4,54.8,6.4,1.0,0.1,0,03-02
2022-03-03,izmir-aliaga,3,1,4.5,68.1,0.0,66.7,14.9,8.0,1.0,-0.5,0,03-03
2022-03-04,izmir-aliaga,6,1,6.1,31.5,0.0,73.0,68.2,1.5,1.0,5.2,0,03-04
2022-03-05,izmir-aliaga,1,0,7.1,0.0,0.0,74.0,124.7,2.8,1.0,5.1,0,03-05
2022-03-06,izmir-aliaga,6,3,9.2,100.0,0.0,87.8,87.8,3.5,8.1,7.2,0,03-06
2022-03-07,izmir-aliaga,3,3,10.8,89.7,0.0,90.5,177.2,3.2,58.1,10.8,0,03-07
2022-03-08,izmir-aliaga,3,0,7.4,19.9,0.0,90.4,62.0,3.3,1.0,5.2,0,03-08
2022-03-09,izmir-aliaga,6,0,6.7,68.4,0.0,79.2,52.2,6.7,1.0,2.8,0,03-09
2022-03-10,izmir-aliaga,1,0,4.5,99.5,0.0,71.9,43.7,8.9,1.0,-0.8,0,03-10
2022-03-11,izmir-aliaga,5,0,2.6,61.7,0.0,67.4,9.6,6.9,1.0,-2.5,0,03-11
2022-03-12,izmir-aliaga,3,0,-0.6,0.0,0.0,68.2,58.1,5.9,1.0,-6.1,0,03-12
2022-03-13,izmir-aliaga,4,0,-0.8,0.0,0.0,68.6,32.1,4.9,1.0,-5.9,0,03-13
2022-03-14,izmir-aliaga,2,0,2.3,2.9,0.0,68.8,55.7,4.4,1.0,-1.8,0,03-14
2022-03-15,izmir-aliaga,6,0,3.2,0.0,0.0,75.9,38.2,5.4,1.0,-1.1,0,03-15
2022-03-16,izmir-aliaga,4,0,4.2,26.2,0.0,72.2,59.6,1.8,1.0,2.6,0,03-16
2022-03-17,izmir-aliaga,3,0,7.3,18.1,0.0,74.5,142.9,1.9,1.0,6.0,0,03-17
2022-03-18,izmir-aliaga,7,0,5.5,41.3,0.0,74.4,44.1,7.9,1.0,0.8,0,03-18
2022-03-19,izmir-aliaga,4,0,1.7,25.3,0.0,69.0,32.6,6.8,1.0,-3.7,0,03-19
2022-03-20,izmir-aliaga,4,0,1.8,28.3,0.0,75.5,38.5,6.8,1.0,-3.5,0,03-20
2022-03-21,izmir-aliaga,3,0,2.8,6.1,0.0,67.7,38.4,8.2,1.0,-2.8,0,03-21
2022-03-22,izmir-aliaga,2,0,4.4,0.0,0.0,64.1,48.8,8.7,1.0,-0.8,0,03-22
2022-03-23,izmir-aliaga,5,0,5.0,8.8,0.0,75.8,43.0,9.2,1.0,-0.2,0,03-23
2022-03-25,izmir-aliaga,2,2,7.2,0.0,0.0,63.3,90.0,2.0,1.0,5.9,0,03-25
2022-03-26,izmir-aliaga,2,0,10.0,6.4,0.0,83.9,131.2,1.5,1.0,9.6,0,03-26
2022-03-27,izmir-aliaga,1,0,7.6,0.0,0.0,67.0,69.5,2.2,1.0,6.2,0,03-27
2022-03-28,izmir-aliaga,7,1,11.3,49.5,0.0,72.4,102.1,1.3,1.0,11.3,0,03-28
2022-03-29,izmir-aliaga,5,1,12.2,79.4,0.0,71.9,138.1,1.4,1.0,12.2,0,03-29
2022-03-31,izmir-aliaga,5,2,12.1,50.0,0.0,88.6,163.8,3.0,1.0,12.2,0,03-31
2022-04-02,izmir-aliaga,9,0,16.7,0.0,0.0,44.8,184.5,7.8,1.0,13.7,0,04-02
2022-04-03,izmir-aliaga,2,1,14.3,0.0,0.0,74.2,178.0,6.9,1.0,13.5,0,04-03
2022-04-04,izmir-aliaga,2,1,12.9,38.7,0.0,81.1,166.7,3.9,1.0,12.7,0,04-04
2022-04-05,izmir-aliaga,1,0,13.7,99.0,0.0,71.6,162.6,1.2,1.0,13.7,0,04-05
2022-04-06,izmir-aliaga,3,0,12.9,0.0,0.0,81.7,12.4,2.1,1.0,13.0,0,04-06
2022-04-07,izmir-aliaga,2,3,12.0,0.9,0.0,84.5,88.4,1.2,1.0,12.2,0,04-07
2022-04-08,izmir-aliaga,6,0,14.4,59.4,0.0,89.2,183.0,5.0,1.0,14.4,0,04-08
2022-04-09,izmir-aliaga,3,1,12.8,0.0,0.0,67.6,152.3,2.0,1.0,12.5,0,04-09
2022-04-10,izmir-aliaga,3,0,14.8,13.7,0.0,76.3,172.7,6.4,1.0,14.1,0,04-10
2022-04-11,izmir-aliaga,0,2,14.2,97.3,0.0,87.4,196.4,7.6,1.0,13.9,0,04-11
2022-04-12,izmir-aliaga,4,2,7.9,0.5,0.0,76.3,67.6,2.3,1.0,6.5,0,04-12
2022-04-13,izmir-aliaga,4,1,10.3,0.0,0.0,68.5,27.8,2.3,1.0,10.2,0,04-13
2022-04-14,izmir-aliaga,0,1,10.6,0.0,0.0,53.7,54.9,3.5,1.0,10.4,0,04-14
2022-04-15,izmir-aliaga,1,4,11.8,0.0,0.0,58.2,39.0,2.6,1.0,11.4,0,04-15
2022-04-16,izmir-aliaga,4,1,13.8,50.0,0.0,75.5,51.8,1.9,1.0,13.8,0,04-16
2022-04-17,izmir-aliaga,5,3,14.2,49.6,0.0,72.8,124.2,1.6,1.0,14.2,0,04-17
2022-04-18,izmir-aliaga,4,1,12.1,99.5,0.0,85.3,51.3,5.3,1.0,11.9,0,04-18
2022-04-19,izmir-aliaga,2,2,9.9,100.0,0.0,80.6,59.3,5.0,1.0,7.5,0,04-19
2022-04-20,izmir-aliaga,3,2,9.0,8.8,0.0,88.0,51.7,2.3,1.0,7.8,0,04-20
2022-04-21,izmir-aliaga,1,8,13.2,10.6,0.0,82.0,185.2,4.6,1.0,13.0,0,04-21
2022-04-22,izmir-aliaga,3,1,12.5,0.0,0.0,92.3,124.6,1.2,1.0,13.0,0,04-22
2022-04-23,izmir-aliaga,8,2,16.9,59.2,0.0,66.5,171.9,3.5,1.0,16.1,1,04-23
2022-04-24,izmir-aliaga,2,1,14.1,0.0,0.0,85.3,140.9,1.2,1.0,14.8,0,04-24
2022-04-25,izmir-aliaga,4,0,14.5,5.4,0.0,88.5,147.1,1.6,1.0,15.2,0,04-25
2022-04-26,izmir-aliaga,3,4,16.2,0.0,0.0,70.1,130.1,1.5,1.0,16.2,0,04-26
2022-04-27,izmir-aliaga,9,2,16.5,44.6,0.0,82.6,95.1,1.2,1.0,17.5,0,04-27
2022-04-28,izmir-aliaga,3,2,16.9,0.0,0.0,64.0,47.9,3.1,1.0,16.0,0,04-28
2022-04-29,izmir-aliaga,3,1,17.2,50.0,0.0,68.5,58.2,4.8,6.5,16.3,0,04-29
2022-04-30,izmir-aliaga,3,0,16.4,95.4,0.0,70.1,49.1,5.6,33.1,15.5,0,04-30
2022-05-01,izmir-aliaga,5,0,14.5,78.2,0.0,80.8,30.6,5.8,1.0,14.1,1,05-01
